seqid,start,end,strand,gene_name
NZ_LR881938.1,2403332,2403976,-,yfcF
NZ_LR881938.1,2404112,2404759,+,yfcG
NZ_LR881938.1,2404816,2405178,+,folX
NZ_LR881938.1,2405199,2406092,+,yfcH
NZ_LR881938.1,2406140,2407030,-,rpnB
NZ_LR881938.1,2407227,2408000,-,hisP
NZ_LR881938.1,2408008,2408724,-,hisM
NZ_LR881938.1,2408721,2409407,-,hisQ
NZ_LR881938.1,2409497,2410279,-,hisJ
NZ_LR881938.1,2410500,2411282,-,argT
NZ_LR881938.1,2411548,2412117,-,ubiX
NZ_LR881938.1,2412212,2413729,-,purF
NZ_LR881938.1,2413766,2414254,-,cvpA
NZ_LR881938.1,2414513,2415175,-,dedD
NZ_LR881938.1,2415165,2416433,-,folC
NZ_LR881938.1,2416503,2417417,-,accD
NZ_LR881938.1,2417573,2418232,-,dedA
NZ_LR881938.1,2418315,2419127,-,truA
NZ_LR881938.1,2419127,2420140,-,usg
NZ_LR881938.1,2420206,2421342,-,pdxB
NZ_LR881938.1,2421441,2422436,+,flk
NZ_LR881938.1,2422433,2423611,-,yfcJ
NZ_LR881938.1,2423876,2425096,-,fabB
NZ_LR881938.1,2425255,2427261,+,mnmC
NZ_LR881938.1,2427382,2427660,-,yfcL
NZ_LR881938.1,2427694,2428242,-,epmC
NZ_LR881938.1,2428242,2429051,-,yfcA
NZ_LR881938.1,2429051,2429875,-,mepA
NZ_LR881938.1,2429879,2430964,-,aroC
NZ_LR881938.1,2430999,2431931,-,prmB
NZ_LR881938.1,2432097,2432648,+,smrB
NZ_LR881938.1,2432719,2433540,-,yfcO
NZ_LR881938.1,2433542,2434081,-,yfcP
NZ_LR881938.1,2434078,2434566,-,yfcQ
NZ_LR881938.1,2434563,2435075,-,yfcR
NZ_LR881938.1,2435075,2435827,-,yfcS
NZ_LR881938.1,2438574,2439137,-,yfcV
NZ_LR881938.1,2439818,2440303,-,sixA
NZ_LR881938.1,2440506,2442650,-,fadJ
NZ_LR881938.1,2442650,2443960,-,fadI
NZ_LR881938.1,2444141,2444425,-,yfcZ
NZ_LR881938.1,2444797,2446137,+,fadL
NZ_LR881938.1,2446503,2447561,+,yfdF
NZ_LR881938.1,2447743,2448498,-,mlaA
NZ_LR881938.1,2448792,2449724,+,yfdC
NZ_LR881938.1,2449800,2449874,+,IEU92_RS11920
NZ_LR881938.1,2450036,2451193,+,intS
NZ_LR881938.1,2451346,2451708,+,yfdG
NZ_LR881938.1,2451705,2452625,+,yfdH
NZ_LR881938.1,2452622,2453953,+,IEU92_RS11940
NZ_LR881938.1,2453988,2454134,-,IEU92_RS22340
NZ_LR881938.1,2454568,2455008,-,yfdK
NZ_LR881938.1,2455035,2455670,-,IEU92_RS11960
NZ_LR881938.1,2455878,2456372,-,yfdN
NZ_LR881938.1,2457095,2457457,+,yfdP
NZ_LR881938.1,2457523,2458347,+,yfdQ
NZ_LR881938.1,2458475,2459011,+,yfdR
NZ_LR881938.1,2459002,2459364,+,IEU92_RS11995
NZ_LR881938.1,2459364,2459669,+,yfdT
NZ_LR881938.1,2459801,2460001,+,torI
NZ_LR881938.1,2460185,2461120,-,dsdC
NZ_LR881938.1,2461338,2462675,+,dsdX
NZ_LR881938.1,2462693,2464021,+,dsdA
NZ_LR881938.1,2464129,2465667,-,emrY
NZ_LR881938.1,2465667,2466830,-,emrK
NZ_LR881938.1,2467246,2467860,+,evgA
NZ_LR881938.1,2467865,2471458,+,evgS
NZ_LR881938.1,2471514,2472659,-,yfdE
NZ_LR881938.1,2472733,2473677,-,yfdV
NZ_LR881938.1,2473747,2475441,-,oxc
NZ_LR881938.1,2475495,2476745,-,frc
NZ_LR881938.1,2477258,2477893,-,yfdX
NZ_LR881938.1,2478189,2478464,+,ypdI
NZ_LR881938.1,2478541,2478783,-,yfdY
NZ_LR881938.1,2479136,2480056,+,lpxP
NZ_LR881938.1,2480412,2480483,+,ypdK
NZ_LR881938.1,2480548,2481786,-,alaC
NZ_LR881938.1,2482162,2483859,+,ypdA
NZ_LR881938.1,2483874,2484608,+,ypdB
NZ_LR881938.1,2484621,2485478,+,ypdC
NZ_LR881938.1,2485481,2487976,-,ptsP
NZ_LR881938.1,2488001,2489038,-,ypdE
NZ_LR881938.1,2489038,2490123,-,ypdF
NZ_LR881938.1,2490138,2491385,-,fryC
NZ_LR881938.1,2491407,2491733,-,fryB
NZ_LR881938.1,2491952,2492917,-,glk
NZ_LR881938.1,2493121,2494377,+,yfeO
NZ_LR881938.1,2494492,2494818,+,ypeC
NZ_LR881938.1,2494959,2496197,-,mntH
NZ_LR881938.1,2496178,2496267,-,IEU92_RS22745
NZ_LR881938.1,2496533,2497735,+,nupC
NZ_LR881938.1,2497822,2498934,+,IEU92_RS12160
NZ_LR881938.1,2499134,2501323,-,pdeA
NZ_LR881938.1,2501532,2501607,-,IEU92_RS12170
NZ_LR881938.1,2501647,2501722,-,IEU92_RS12175
NZ_LR881938.1,2501943,2502302,+,yfeC
NZ_LR881938.1,2502304,2502696,+,yfeD
NZ_LR881938.1,2502748,2504163,-,gltX
NZ_LR881938.1,2504422,2504497,+,IEU92_RS12195
NZ_LR881938.1,2504542,2504617,+,IEU92_RS12200
NZ_LR881938.1,2504664,2504739,+,IEU92_RS12205
NZ_LR881938.1,2504744,2504819,+,IEU92_RS12210
NZ_LR881938.1,2504850,2504975,+,IEU92_RS12215
NZ_LR881938.1,2505084,2505968,-,xapR
NZ_LR881938.1,2506009,2506167,-,IEU92_RS12225
NZ_LR881938.1,2506220,2507476,-,xapB
NZ_LR881938.1,2507536,2508369,-,xapA
NZ_LR881938.1,2508618,2509382,+,yfeN
NZ_LR881938.1,2509421,2510347,-,yfeR
NZ_LR881938.1,2510437,2511435,+,yfeH
NZ_LR881938.1,2511432,2511650,-,ypeB
NZ_LR881938.1,2511652,2513667,-,ligA
NZ_LR881938.1,2513738,2514724,-,zipA
NZ_LR881938.1,2514954,2515715,+,cysZ
NZ_LR881938.1,2515900,2516871,+,cysK
NZ_LR881938.1,2517255,2517512,+,ptsH
NZ_LR881938.1,2517557,2519284,+,ptsI
NZ_LR881938.1,2519325,2519834,+,crr
NZ_LR881938.1,2519877,2520728,-,pdxK
NZ_LR881938.1,2520833,2521207,+,yfeK
NZ_LR881938.1,2521240,2521974,+,yfeS
NZ_LR881938.1,2522163,2523074,-,cysM
NZ_LR881938.1,2523208,2524305,-,cysA
NZ_LR881938.1,2524295,2525170,-,cysW
NZ_LR881938.1,2525170,2526003,-,cysT
NZ_LR881938.1,2526003,2527019,-,cysP
NZ_LR881938.1,2527323,2528114,-,ucpA
NZ_LR881938.1,2528243,2529100,-,murR
NZ_LR881938.1,2529264,2530160,+,murQ
NZ_LR881938.1,2530164,2531588,+,murP
NZ_LR881938.1,2531593,2532897,+,pbp4b
NZ_LR881938.1,2533137,2534036,-,yfeX
NZ_LR881938.1,2534132,2534707,-,yfeY
NZ_LR881938.1,2534768,2535217,-,yfeZ
NZ_LR881938.1,2535204,2535629,-,ypeA
NZ_LR881938.1,2535843,2536712,+,amiA
NZ_LR881938.1,2536716,2537615,+,hemF
NZ_LR881938.1,2537621,2538673,-,eutR
NZ_LR881938.1,2538719,2539219,-,eutK
NZ_LR881938.1,2539232,2539891,-,eutL
NZ_LR881938.1,2539901,2540788,-,eutC
NZ_LR881938.1,2540809,2542170,-,eutB
NZ_LR881938.1,2542349,2543557,+,intZ
NZ_LR881938.1,2543748,2544389,+,yffL
NZ_LR881938.1,2544859,2545104,+,yffM
NZ_LR881938.1,2545116,2545484,+,yffN
NZ_LR881938.1,2545602,2546018,+,yffO
NZ_LR881938.1,2546015,2546608,+,yffP
NZ_LR881938.1,2547083,2547460,+,yffQ
NZ_LR881938.1,2547471,2547863,+,yffR
NZ_LR881938.1,2548014,2548823,+,yffS
NZ_LR881938.1,2548846,2548971,-,IEU92_RS22590
NZ_LR881938.1,2548972,2550375,-,eutA
NZ_LR881938.1,2550372,2551598,-,eutH
NZ_LR881938.1,2551815,2553002,-,eutG
NZ_LR881938.1,2552992,2553828,-,eutJ
NZ_LR881938.1,2553839,2555242,-,eutE
NZ_LR881938.1,2555254,2555541,-,eutN
NZ_LR881938.1,2555648,2555941,-,eutM
NZ_LR881938.1,2555980,2556996,-,pta
NZ_LR881938.1,2556993,2557796,-,eutT
NZ_LR881938.1,2557793,2558494,-,eutQ
NZ_LR881938.1,2558469,2558948,-,eutP
NZ_LR881938.1,2558961,2559296,-,eutS
NZ_LR881938.1,2559589,2561868,-,maeB
NZ_LR881938.1,2562157,2563107,+,tal
NZ_LR881938.1,2563127,2565130,+,tkt
NZ_LR881938.1,2565225,2566268,-,ypfG
NZ_LR881938.1,2566394,2566969,-,nudK
NZ_LR881938.1,2567037,2569016,-,aegA
NZ_LR881938.1,2569222,2570922,+,narQ
NZ_LR881938.1,2571086,2574199,+,acrD
NZ_LR881938.1,2574298,2574357,-,ypfM
NZ_LR881938.1,2574738,2575094,+,yffB
NZ_LR881938.1,2575098,2576225,+,dapE
NZ_LR881938.1,2576253,2576453,+,ypfN
NZ_LR881938.1,2576563,2577261,-,ypfH
NZ_LR881938.1,2577335,2579350,-,tmcA
NZ_LR881938.1,2579365,2580228,-,ypfJ
NZ_LR881938.1,2580396,2581109,-,purC
NZ_LR881938.1,2581322,2582356,-,bamC
NZ_LR881938.1,2582373,2583251,-,dapA
NZ_LR881938.1,2583397,2583969,+,gcvR
NZ_LR881938.1,2583969,2584439,+,bcp
NZ_LR881938.1,2584692,2585309,+,hyfA
NZ_LR881938.1,2585309,2587327,+,hyfB
NZ_LR881938.1,2587338,2588285,+,hyfC
NZ_LR881938.1,2588302,2589741,+,hyfD
NZ_LR881938.1,2589753,2590403,+,hyfE
NZ_LR881938.1,2590408,2591988,+,hyfF
NZ_LR881938.1,2591978,2593645,+,hyfG
NZ_LR881938.1,2593655,2594200,+,hyfH
NZ_LR881938.1,2594197,2594955,+,hyfI
NZ_LR881938.1,2594948,2595361,+,hyfJ
NZ_LR881938.1,2595391,2597403,+,hyfR
NZ_LR881938.1,2597425,2598273,+,focB
NZ_LR881938.1,2598311,2599372,-,yfgO
NZ_LR881938.1,2599585,2601048,+,bepA
NZ_LR881938.1,2601069,2601428,+,arsC
NZ_LR881938.1,2601566,2602267,-,hda
NZ_LR881938.1,2602362,2603651,-,uraA
NZ_LR881938.1,2603737,2604363,-,upp
NZ_LR881938.1,2604688,2605725,+,purM
NZ_LR881938.1,2605725,2606363,+,purN
NZ_LR881938.1,2606535,2608601,+,ppk1
NZ_LR881938.1,2608606,2610147,+,ppx
NZ_LR881938.1,2610186,2612429,-,pdeF
NZ_LR881938.1,2612611,2612763,-,IEU92_RS12735
NZ_LR881938.1,2612781,2612972,+,yfgG
NZ_LR881938.1,2613283,2613801,+,yfgH
NZ_LR881938.1,2613817,2614356,+,yfgI
NZ_LR881938.1,2614449,2616026,-,guaA
NZ_LR881938.1,2616095,2617561,-,guaB
NZ_LR881938.1,2617723,2619093,+,xseA
NZ_LR881938.1,2619090,2619305,-,yfgJ
NZ_LR881938.1,2619375,2620847,-,der
NZ_LR881938.1,2620965,2622143,-,bamB
NZ_LR881938.1,2622154,2622774,-,yfgM
NZ_LR881938.1,2622792,2624066,-,hisS
NZ_LR881938.1,2624177,2625295,-,ispG
NZ_LR881938.1,2625322,2626335,-,rodZ
NZ_LR881938.1,2626620,2627774,-,rlmN
NZ_LR881938.1,2627924,2628355,-,ndk
NZ_LR881938.1,2628504,2630816,-,pbpC
NZ_LR881938.1,2630817,2635778,-,yfhM
NZ_LR881938.1,2635985,2636830,+,sseA
NZ_LR881938.1,2637492,2637617,+,timP
NZ_LR881938.1,2637648,2638424,-,sseB
NZ_LR881938.1,2638566,2639849,-,pepB
NZ_LR881938.1,2640027,2640227,-,iscX
NZ_LR881938.1,2640239,2640574,-,fdx
NZ_LR881938.1,2640576,2642426,-,hscA
NZ_LR881938.1,2642443,2642958,-,hscB
NZ_LR881938.1,2643054,2643377,-,iscA
NZ_LR881938.1,2643394,2643780,-,iscU
NZ_LR881938.1,2643808,2645022,-,iscS
NZ_LR881938.1,2645134,2645622,-,iscR
NZ_LR881938.1,2646074,2646814,-,trmJ
NZ_LR881938.1,2646933,2647736,+,suhB
NZ_LR881938.1,2647881,2648735,+,yfhR
NZ_LR881938.1,2648926,2650206,+,csiE
NZ_LR881938.1,2650198,2651337,-,hcaT
NZ_LR881938.1,2651497,2652387,-,hcaR
NZ_LR881938.1,2652523,2653884,+,hcaE
NZ_LR881938.1,2653881,2654399,+,hcaF
NZ_LR881938.1,2654399,2654719,+,hcaC
NZ_LR881938.1,2654716,2655528,+,hcaB
NZ_LR881938.1,2655538,2656740,+,hcaD
NZ_LR881938.1,2656837,2657259,+,yphA
NZ_LR881938.1,2657307,2658179,-,yphB
NZ_LR881938.1,2658191,2659285,-,yphC
NZ_LR881938.1,2659318,2660316,-,yphD
NZ_LR881938.1,2660341,2661852,-,yphE
NZ_LR881938.1,2661875,2662858,-,yphF
NZ_LR881938.1,2662955,2666236,-,yphG
NZ_LR881938.1,2666354,2667547,+,yphH
NZ_LR881938.1,2667745,2668998,-,glyA
NZ_LR881938.1,2669326,2670516,+,hmpA
NZ_LR881938.1,2670561,2670899,-,glnB
NZ_LR881938.1,2670960,2672294,-,glrR
NZ_LR881938.1,2672284,2672997,-,qseG
NZ_LR881938.1,2673162,2674589,-,qseE
NZ_LR881938.1,2675147,2679034,-,purL
NZ_LR881938.1,2679292,2680848,+,mltF
NZ_LR881938.1,2680845,2681348,-,tadA
NZ_LR881938.1,2681406,2682041,-,yfhb
NZ_LR881938.1,2682250,2683098,+,yfhH
NZ_LR881938.1,2683154,2683414,+,yfhL
NZ_LR881938.1,2683608,2683688,-,shoB
NZ_LR881938.1,2684109,2684489,-,acpS
NZ_LR881938.1,2684489,2685220,-,pdxJ
NZ_LR881938.1,2685232,2685960,-,recO
NZ_LR881938.1,2685972,2686877,-,era
NZ_LR881938.1,2686874,2687554,-,rnc
NZ_LR881938.1,2687826,2688800,-,lepB
NZ_LR881938.1,2688816,2690615,-,lepA
NZ_LR881938.1,2690813,2691292,-,rseC
NZ_LR881938.1,2691289,2692245,-,rseB
NZ_LR881938.1,2692245,2692895,-,rseA
NZ_LR881938.1,2692928,2693503,-,rpoE
NZ_LR881938.1,2693500,2693655,-,rseD
NZ_LR881938.1,2693911,2695533,+,nadB
NZ_LR881938.1,2695518,2696255,-,trmN
NZ_LR881938.1,2696387,2697721,+,srmB
NZ_LR881938.1,2697930,2698811,-,yfiE
NZ_LR881938.1,2698914,2699501,+,eamB
NZ_LR881938.1,2699557,2699940,-,grcA
NZ_LR881938.1,2700245,2700934,+,ung
NZ_LR881938.1,2700982,2702019,-,yfiF
NZ_LR881938.1,2702226,2702645,+,trxC
NZ_LR881938.1,2702714,2703412,+,tapT
NZ_LR881938.1,2703444,2706104,+,patZ
NZ_LR881938.1,2706218,2707573,+,pssA
NZ_LR881938.1,2707619,2707942,+,yfiM
NZ_LR881938.1,2707939,2709237,-,kgtP
NZ_LR881938.1,2709562,2709677,-,rrf
NZ_LR881938.1,2709772,2712675,-,IEU92_RS13175
NZ_LR881938.1,2712860,2712935,-,IEU92_RS13180
NZ_LR881938.1,2713107,2714648,-,IEU92_RS13185
NZ_LR881938.1,2715091,2717664,-,clpB
NZ_LR881938.1,2717794,2718525,-,yfiH
NZ_LR881938.1,2718522,2719502,-,rluD
NZ_LR881938.1,2719637,2720374,+,bamD
NZ_LR881938.1,2720645,2720986,+,raiA
NZ_LR881938.1,2721090,2721137,+,pheL
NZ_LR881938.1,2721236,2722396,+,pheA
NZ_LR881938.1,2722439,2723560,-,tyrA
NZ_LR881938.1,2723571,2724641,-,aroF
NZ_LR881938.1,2724851,2725216,+,yfiL
NZ_LR881938.1,2725366,2725884,+,yfiR
NZ_LR881938.1,2725874,2727100,+,dgcN
NZ_LR881938.1,2727116,2727598,+,yfiB
NZ_LR881938.1,2727674,2728021,-,rplS
NZ_LR881938.1,2728063,2728830,-,trmD
NZ_LR881938.1,2728861,2729409,-,rimM
NZ_LR881938.1,2729428,2729676,-,rpsP
NZ_LR881938.1,2729925,2731286,-,ffh
NZ_LR881938.1,2731453,2732244,+,ypjD
NZ_LR881938.1,2732265,2733551,+,yfjD
NZ_LR881938.1,2733606,2734199,-,grpE
NZ_LR881938.1,2734322,2735200,+,nadK
NZ_LR881938.1,2735286,2736947,+,recN
NZ_LR881938.1,2737096,2737437,+,bamE
NZ_LR881938.1,2737499,2737789,-,yfjF
NZ_LR881938.1,2737779,2738216,-,ratA
NZ_LR881938.1,2738387,2738869,+,smpB
NZ_LR881938.1,2739084,2739446,+,ssrA
NZ_LR881938.1,2739650,2740891,+,intA
NZ_LR881938.1,2741135,2742091,-,yfjH
NZ_LR881938.1,2742135,2742347,+,alpA
NZ_LR881938.1,2742476,2743885,+,yfjI
NZ_LR881938.1,2744038,2744664,+,yfjJ
NZ_LR881938.1,2744842,2747031,-,abpB
NZ_LR881938.1,2747028,2748644,-,abpA
NZ_LR881938.1,2749004,2749267,-,yfjM
NZ_LR881938.1,2749409,2750482,+,rnlA
NZ_LR881938.1,2750475,2750846,+,rnlB
NZ_LR881938.1,2751201,2752064,+,yfjP
NZ_LR881938.1,2752156,2752977,+,yfjQ
NZ_LR881938.1,2753194,2753895,+,yfjR
NZ_LR881938.1,2753936,2754172,+,ypjK
NZ_LR881938.1,2754172,2754615,+,yfjS
NZ_LR881938.1,2754639,2755106,+,yfjT
NZ_LR881938.1,2756809,2758512,+,yfjW
NZ_LR881938.1,2759410,2759868,+,lfgA
NZ_LR881938.1,2759877,2760359,+,lfgB
NZ_LR881938.1,2760368,2760568,+,ypjJ
NZ_LR881938.1,2760606,2760923,+,yfjZ
NZ_LR881938.1,2760944,2761273,+,ypjF
NZ_LR881938.1,2761637,2766217,-,ypjA
NZ_LR881938.1,2766282,2766401,-,IEU92_RS13460
NZ_LR881938.1,2769253,2769328,-,IEU92_RS13475
NZ_LR881938.1,2772476,2773453,+,glaH
NZ_LR881938.1,2773473,2774741,+,lhgO
NZ_LR881938.1,2774764,2776212,+,gabD
NZ_LR881938.1,2776226,2777506,+,gabT
NZ_LR881938.1,2777744,2779144,+,gabP
NZ_LR881938.1,2779165,2779827,+,csiR
NZ_LR881938.1,2779828,2780277,-,kbp
NZ_LR881938.1,2780361,2780519,-,yqaE
NZ_LR881938.1,2780702,2781001,+,ygaV
NZ_LR881938.1,2781011,2781535,+,ygaP
NZ_LR881938.1,2781582,2781986,-,stpA
NZ_LR881938.1,2782655,2783104,+,alaE
NZ_LR881938.1,2783141,2783485,-,ygaC
NZ_LR881938.1,2783637,2783966,+,ygaM
NZ_LR881938.1,2784214,2784459,+,nrdH
NZ_LR881938.1,2784456,2784866,+,nrdI
NZ_LR881938.1,2784839,2786983,+,nrdE
NZ_LR881938.1,2786993,2787952,+,nrdF
NZ_LR881938.1,2788306,2789508,+,proV
NZ_LR881938.1,2789501,2790565,+,proW
NZ_LR881938.1,2790623,2791615,+,proX
NZ_LR881938.1,2793108,2793845,+,ygaZ
NZ_LR881938.1,2793835,2794170,+,ygaH
NZ_LR881938.1,2794261,2794791,+,emrR
NZ_LR881938.1,2794918,2796090,+,emrA
NZ_LR881938.1,2796107,2797645,+,emrB
NZ_LR881938.1,2797709,2798224,-,luxS
NZ_LR881938.1,2798374,2799930,-,gshA
NZ_LR881938.1,2800003,2800431,-,yqaA
NZ_LR881938.1,2800428,2800994,-,yqaB
NZ_LR881938.1,2801275,2801351,-,IEU92_RS13645
NZ_LR881938.1,2801550,2801626,-,IEU92_RS13650
NZ_LR881938.1,2801689,2801765,-,IEU92_RS13655
NZ_LR881938.1,2801964,2802040,-,IEU92_RS13660
NZ_LR881938.1,2802044,2802136,-,IEU92_RS13665
NZ_LR881938.1,2802452,2802637,-,csrA
NZ_LR881938.1,2802872,2805502,-,alaS
NZ_LR881938.1,2805630,2806130,-,recX
NZ_LR881938.1,2806199,2807260,-,recA
NZ_LR881938.1,2807340,2807837,-,pncC
NZ_LR881938.1,2807982,2809067,-,mltB
NZ_LR881938.1,2809323,2809886,+,srlA
NZ_LR881938.1,2809883,2810842,+,srlE
NZ_LR881938.1,2810853,2811224,+,srlB
NZ_LR881938.1,2811228,2812007,+,srlD
NZ_LR881938.1,2812112,2812471,+,gutM
NZ_LR881938.1,2812538,2813311,+,srlR
NZ_LR881938.1,2813304,2814269,+,gutQ
NZ_LR881938.1,2814266,2815780,-,norR
NZ_LR881938.1,2815967,2817406,+,norV
NZ_LR881938.1,2817403,2818536,+,norW
NZ_LR881938.1,2818664,2820916,-,hypF
NZ_LR881938.1,2821069,2821596,-,hydN
NZ_LR881938.1,2821745,2822755,-,ascG
NZ_LR881938.1,2823015,2824472,+,ascF
NZ_LR881938.1,2824481,2825905,+,ascB
NZ_LR881938.1,2826064,2826534,-,hycI
NZ_LR881938.1,2826527,2826937,-,hycH
NZ_LR881938.1,2826934,2827701,-,hycG
NZ_LR881938.1,2827701,2828243,-,hycF
NZ_LR881938.1,2828253,2829962,-,hycE
NZ_LR881938.1,2829980,2830903,-,hycD
NZ_LR881938.1,2830906,2832732,-,hycC
NZ_LR881938.1,2832729,2833340,-,hycB
NZ_LR881938.1,2833465,2833926,-,hycA
NZ_LR881938.1,2834138,2834488,+,hypA
NZ_LR881938.1,2834492,2835364,+,hypB
NZ_LR881938.1,2835355,2835627,+,hypC
NZ_LR881938.1,2835627,2836748,+,hypD
NZ_LR881938.1,2836745,2837755,+,hypE
NZ_LR881938.1,2837829,2839907,+,flhA
NZ_LR881938.1,2839944,2840297,-,ygbA
NZ_LR881938.1,2840374,2840508,-,IEU92_RS13855
NZ_LR881938.1,2840584,2843145,+,mutS
NZ_LR881938.1,2843251,2843907,+,pphB
NZ_LR881938.1,2843958,2844725,-,ygbI
NZ_LR881938.1,2844921,2845829,+,ltnD
NZ_LR881938.1,2845826,2846992,+,otnK
NZ_LR881938.1,2847084,2847722,+,otnC
NZ_LR881938.1,2847727,2848503,+,ygbM
NZ_LR881938.1,2848592,2849956,+,ygbN
NZ_LR881938.1,2850050,2851042,-,rpoS
NZ_LR881938.1,2851105,2852199,-,nlpD
NZ_LR881938.1,2852384,2853010,-,pcm
NZ_LR881938.1,2853004,2853765,-,surE
NZ_LR881938.1,2853746,2854795,-,truD
NZ_LR881938.1,2854792,2855271,-,ispF
NZ_LR881938.1,2855271,2855981,-,ispD
NZ_LR881938.1,2856000,2856311,-,ftsB
NZ_LR881938.1,2856505,2856828,-,ygbE
NZ_LR881938.1,2856878,2857483,-,cysC
NZ_LR881938.1,2857483,2858910,-,cysN
NZ_LR881938.1,2858912,2859820,-,cysD
NZ_LR881938.1,2860072,2861109,+,iap
NZ_LR881938.1,2862060,2862344,-,cas2e
NZ_LR881938.1,2862346,2863263,-,cas1e
NZ_LR881938.1,2863279,2863878,-,cas6e
NZ_LR881938.1,2863865,2864539,-,cas5e
NZ_LR881938.1,2864542,2865633,-,cas7e
NZ_LR881938.1,2865646,2866128,-,casB
NZ_LR881938.1,2866121,2867629,-,casA
NZ_LR881938.1,2868044,2870710,-,cas3
NZ_LR881938.1,2871069,2871803,-,cysH
NZ_LR881938.1,2871878,2873590,-,cysI
NZ_LR881938.1,2873590,2875389,-,cysJ
NZ_LR881938.1,2875708,2876070,+,queD
NZ_LR881938.1,2876148,2877419,+,ygcN
NZ_LR881938.1,2877410,2877670,+,ygcO
NZ_LR881938.1,2877687,2878262,+,ygcP
NZ_LR881938.1,2878410,2879270,-,ygcQ
NZ_LR881938.1,2879267,2880046,-,ygcR
NZ_LR881938.1,2880024,2881433,-,ygcS
NZ_LR881938.1,2881455,2882909,-,ygcU
NZ_LR881938.1,2882979,2883764,-,ygcW
NZ_LR881938.1,2884083,2885360,+,yqcE
NZ_LR881938.1,2885387,2886865,+,ygcE
NZ_LR881938.1,2888238,2888909,-,queE
NZ_LR881938.1,2889048,2889188,+,yqcG
NZ_LR881938.1,2889202,2890074,+,ygcG
NZ_LR881938.1,2890134,2891432,-,eno
NZ_LR881938.1,2891520,2893157,-,pyrG
NZ_LR881938.1,2893385,2894176,-,mazG
NZ_LR881938.1,2894247,2894582,-,mazF
NZ_LR881938.1,2894582,2894830,-,mazE
NZ_LR881938.1,2894908,2897142,-,relA
NZ_LR881938.1,2897190,2898491,-,rlmD
NZ_LR881938.1,2898548,2901304,+,barA
NZ_LR881938.1,2901536,2902876,-,gudD
NZ_LR881938.1,2902897,2904237,-,gudX
NZ_LR881938.1,2904239,2905591,-,gudP
NZ_LR881938.1,2906026,2906475,-,yqcA
NZ_LR881938.1,2906493,2907275,-,truC
NZ_LR881938.1,2907275,2907604,-,yqcC
NZ_LR881938.1,2908226,2908771,-,syd
NZ_LR881938.1,2908839,2909687,+,queF
NZ_LR881938.1,2909799,2911163,+,ppnN
NZ_LR881938.1,2911720,2913009,+,sdaC
NZ_LR881938.1,2913067,2914434,+,sdaB
NZ_LR881938.1,2914546,2915301,+,xni
NZ_LR881938.1,2915356,2916504,-,fucO
NZ_LR881938.1,2916532,2917179,-,fucA
NZ_LR881938.1,2917726,2919042,+,fucP
NZ_LR881938.1,2919075,2920850,+,fucI
NZ_LR881938.1,2920959,2922377,+,fucK
NZ_LR881938.1,2922379,2922801,+,fucU
NZ_LR881938.1,2922859,2923590,+,fucR
NZ_LR881938.1,2923634,2924734,-,rlmM
NZ_LR881938.1,2924727,2925122,-,ygdD
NZ_LR881938.1,2925141,2926058,-,gcvA
NZ_LR881938.1,2926409,2926636,-,ygdI
NZ_LR881938.1,2926828,2928033,+,csdA
NZ_LR881938.1,2928033,2928476,+,csdE
NZ_LR881938.1,2928527,2929333,-,tcdA
NZ_LR881938.1,2929572,2930669,-,mltA
NZ_LR881938.1,2930878,2930954,+,IEU92_RS14265
NZ_LR881938.1,2930988,2931064,+,IEU92_RS14270
NZ_LR881938.1,2931098,2931174,+,IEU92_RS14275
NZ_LR881938.1,2931248,2932501,-,amiC
NZ_LR881938.1,2932733,2934064,+,argA
NZ_LR881938.1,2934126,2935952,-,recD
NZ_LR881938.1,2935952,2939494,-,recB
NZ_LR881938.1,2939487,2942375,-,ptrA
NZ_LR881938.1,2942551,2945919,-,recC
NZ_LR881938.1,2945932,2946255,-,ppdC
NZ_LR881938.1,2946240,2946647,-,ygdB
NZ_LR881938.1,2946644,2947207,-,ppdB
NZ_LR881938.1,2947198,2947668,-,ppdA
NZ_LR881938.1,2947852,2948646,-,thyA
NZ_LR881938.1,2948653,2949528,-,lgt
NZ_LR881938.1,2949679,2951925,-,ptsP
NZ_LR881938.1,2951938,2952468,-,rppH
NZ_LR881938.1,2952821,2952967,-,ygdT
NZ_LR881938.1,2953153,2953842,+,mutH
NZ_LR881938.1,2953911,2954624,+,ygdQ
NZ_LR881938.1,2954762,2954980,+,ygdR
NZ_LR881938.1,2955088,2956128,+,tas
NZ_LR881938.1,2956160,2957353,-,lplT
NZ_LR881938.1,2957346,2959505,-,aas
NZ_LR881938.1,2960090,2961121,+,galR
NZ_LR881938.1,2961128,2962390,-,lysA
NZ_LR881938.1,2962512,2963447,+,lysR
NZ_LR881938.1,2963434,2964126,-,ygeA
NZ_LR881938.1,2964255,2965673,-,araE
NZ_LR881938.1,2965988,2966749,-,kduD
NZ_LR881938.1,2966779,2967615,-,kduI
NZ_LR881938.1,2967902,2969083,-,yqeF
NZ_LR881938.1,2969338,2970567,+,yqeG
NZ_LR881938.1,2971027,2971659,+,yqeH
NZ_LR881938.1,2971993,2972802,+,yqeI
NZ_LR881938.1,2972795,2973277,+,yqeJ
NZ_LR881938.1,2973310,2973390,-,IEU92_RS14440
NZ_LR881938.1,2973426,2973851,-,yqeK
